,C1,C2
338,-0.03074908445552898,-5.2894915649550226e-05
339,-0.09275768217234552,-5.286287449970797e-05
340,-0.07453275836402379,-5.2872291702084096e-05
341,-0.07823621881705176,-5.287037804600756e-05
342,-0.06427514750399246,-5.287759202589966e-05
343,-0.11880372970054862,-5.2849415957788025e-05
344,-0.049948603119910694,-5.28849948534481e-05
345,-0.11578248564676266,-5.285097709828631e-05
346,-0.09100341143143754,-5.286378096839453e-05
347,-0.06758877001459639,-5.2875879807277695e-05
348,-0.11008110573881175,-5.2853923121500705e-05
349,-0.1131023497925977,-5.285236198100242e-05
350,-0.13347138228425137,-5.284183687240925e-05
351,5.259717267309092,-5.562861115795816e-05
352,0.09348739482071758,-5.295911125782944e-05
353,-0.030481070870112485,-5.289505413782047e-05
354,0.10515816822203593,-5.296514179248735e-05
355,-0.07933263803011924,-5.286981150308019e-05
356,0.10964130455991183,-5.296745832358321e-05
357,0.011134129483648858,-5.2916557589279896e-05
358,0.2747133083050718,-5.305275450832823e-05
359,-0.11807278355850362,-5.284979365307294e-05
360,0.3027085455453949,-5.306722023771975e-05
361,-0.11081205188085673,-5.285354542621579e-05
362,-0.0942195744564355,-5.2862119109151615e-05
363,-0.09358608779999651,-5.286244644506441e-05
364,-0.09733827799582746,-5.286050760928122e-05
365,-0.08557004510890313,-5.286658850332511e-05
366,-0.08859128916268907,-5.2865027362826824e-05
367,-0.032478990325035456,-5.289402177071006e-05
368,-0.06183866036384249,-5.287885101017141e-05
369,-0.13754031580830184,-5.283973436870414e-05
370,-0.07246174429489632,-5.287336183872033e-05
371,-0.0684659053850504,-5.2875426572941356e-05
372,-0.0486572649356312,-5.288566211511316e-05
373,-0.0806727059572017,-5.286911906172888e-05
374,-0.10416044198824735,-5.285698245330653e-05
375,-0.1195590407139951,-5.284902567265631e-05
376,-0.11787786458729163,-5.284989437181757e-05
377,-0.06140009267861551,-5.287907762735346e-05
378,-0.12484621780812051,-5.284629367679104e-05
379,-0.13388558509807685,-5.284162284512869e-05
380,-0.1252847854933475,-5.284606705960899e-05
381,-0.11237140365055272,-5.2852739676287324e-05
382,-0.08362085539678316,-5.2867595690756305e-05
383,-0.11717128331664813,-5.285025947725567e-05
384,-0.10935015959676675,-5.285430081678561e-05
385,-0.09268458755814102,-5.286291226923369e-05
386,-0.11453987720528618,-5.285161918027899e-05
387,-0.05803774042520856,-5.288081502565475e-05
388,-0.11127498443748524,-5.285330621920123e-05
389,-0.09862961618010692,-5.2859840347595346e-05
390,-0.11731747254505714,-5.285018393820424e-05
391,-0.13736976170849133,-5.28398224976293e-05
392,-0.11025165983862227,-5.285383499261676e-05
393,-0.07246174429489632,-5.287336183872033e-05
394,-0.10520813145851182,-5.285644109005807e-05
395,0.002192221679298504,-5.291193711697635e-05
396,-0.037059586148517384,-5.28916548802729e-05
397,-0.09850779182309942,-5.285990329680038e-05
398,-0.10647510477138981,-5.2855786418232883e-05
399,-0.08113563851383021,-5.286887985471431e-05
400,-0.07587282629110627,-5.2871599260732775e-05
401,-0.094195209585034,-5.2862131698984546e-05
402,-0.09185618193049004,-5.286334032390458e-05
403,-0.1131998092782037,-5.285231162163031e-05
404,-0.05338404998752213,-5.2883219685621096e-05
405,-0.13149782770072993,-5.284285664971459e-05
406,-0.09180745218768703,-5.286336550357003e-05
407,-0.08098944928542119,-5.2868955393751866e-05
408,-0.10313711738938436,-5.2857511226694304e-05
409,-0.10177268459090037,-5.285821625787814e-05
410,-0.10364877968881585,-5.285724683998654e-05
411,-0.038886951503629856,-5.289071064206735e-05
412,-0.10262545508995287,-5.285777561338819e-05
413,-0.004045185399485396,-5.290871411722474e-05
414,-0.09241657397272451,-5.2863050757490156e-05
415,-0.13444597714031134,-5.284133327871426e-05
416,-0.10177268459090037,-5.285821625787814e-05
417,0.024705362854284176,-5.2923570131670696e-05
418,-0.12126458171210008,-5.284814438367641e-05
419,-0.0998478597501819,-5.2859210855449064e-05
420,-0.09568146674052547,-5.286136371856791e-05
421,-0.11003237599600875,-5.28539483011939e-05
422,-0.12613755599239998,-5.284562641511904e-05
423,0.13907406921292337,-5.2982666853630437e-05
424,-0.094195209585034,-5.2862131698984546e-05
425,-0.06040113295115401,-5.287959381089484e-05
426,-0.13671191018065085,-5.284016242337462e-05
427,-0.10920397036835776,-5.285437635585092e-05
428,-0.14158488446095077,-5.2837644454845e-05
429,-0.05896360553846555,-5.2880336611639084e-05
430,-0.07056128432557937,-5.2874343846486076e-05
431,-0.14243765496000327,-5.2837203810327714e-05
432,-0.10837556474070677,-5.28548044104806e-05
433,-0.09141761424526304,-5.2863566941072754e-05
434,-0.10303965790377835,-5.285756158606641e-05
435,-0.1198026894280101,-5.2848899774246646e-05
436,-0.05903670015267004,-5.288029884209949e-05
437,0.002289681164904524,-5.291198747632605e-05
438,0.033622905787233016,-5.2928178014145456e-05
439,-0.10345386071760386,-5.285734755873117e-05
440,-0.09088158707443005,-5.286384391761345e-05
441,-0.1199001489136161,-5.2848849414874124e-05
442,-0.07141405482463185,-5.287390320198225e-05
443,0.09931059908567602,-5.296212023022111e-05
444,-0.13761341042250633,-5.283969659916455e-05
445,-0.11897428380035911,-5.284932782888979e-05
446,-0.1197052299424041,-5.284895013360488e-05
447,-0.10206506304771837,-5.28580651797614e-05
448,-0.11478352591930117,-5.2851493281841575e-05
449,-0.09633931826836595,-5.286102379280872e-05
450,-0.12484621780812051,-5.284629367679104e-05
451,-0.11892555405755612,-5.2849353008582986e-05
452,2.106050137455988,-5.399904486045516e-05
453,0.13054636422239851,-5.297826040866156e-05
454,0.11763298237960372,-5.2971587791983636e-05
455,0.11463610319721926,-5.297003924134562e-05
456,-0.061497552164221495,-5.28790272679742e-05
457,-0.09300133088636052,-5.286274860128402e-05
458,-0.09063793836041505,-5.2863969816036985e-05
459,-0.12221481169675856,-5.284765337980048e-05
460,-0.06483553954622695,-5.2877302459526455e-05
461,-0.09945802180775791,-5.285941229295178e-05
462,-0.13171711154334342,-5.2842743341123565e-05
463,-0.09836160259469044,-5.285997883586569e-05
464,-0.11583121538956566,-5.285095191860699e-05
465,-0.12043617608444909,-5.2848572438319964e-05
466,-0.03713268076272188,-5.289161711074024e-05
467,0.024047511326443657,-5.292323020594609e-05
468,-0.10849738909771427,-5.285474146127556e-05
469,-0.10859484858332027,-5.2854691101903453e-05
470,-0.08474163948125214,-5.286701655796867e-05
471,-0.039203694831849344,-5.2890546974104014e-05
472,-0.017616418770120677,-5.29017015747953e-05
473,-0.09819104849487995,-5.286006696477739e-05
474,-0.04570911549604975,-5.288718548609267e-05
475,-0.0886887486482951,-5.2864977003454715e-05
476,0.027604782551062617,-5.2925068322974556e-05
477,-0.10613399657176881,-5.2855962676028535e-05
478,-0.11695199947403465,-5.28503727858467e-05
479,-0.10727914552763929,-5.2855370953421844e-05
480,-0.14236456034579875,-5.283724157983955e-05
481,-0.1387098296355738,-5.283913005623718e-05
482,-0.13537184225356838,-5.284085486471206e-05
483,-0.037912356647569874,-5.289121423578295e-05
484,-0.10038388692101491,-5.2858933878936125e-05
485,-0.10679184809960929,-5.2855622750269336e-05
486,-0.07684742114716626,-5.287109566702433e-05
487,-0.012719079618419258,-5.2904232133195756e-05
488,-0.10252799560434686,-5.285782597276071e-05
489,-0.04894964339244919,-5.2885511037003146e-05
490,-0.012865268846828253,-5.290415659413565e-05
491,-0.126186285735203,-5.284560123542625e-05
492,-0.1010173735774539,-5.2858606543009857e-05
493,-0.14526398004257718,-5.283574338854589e-05
494,-0.13539620712496986,-5.2840842274866087e-05
495,-0.07801693497443825,-5.2870491354584705e-05
496,-0.08449799076723714,-5.286714245640609e-05
497,-0.09704589953900945,-5.286065868738408e-05
498,-0.05945090296649554,-5.288008481477792e-05
499,-0.11232267390774972,-5.285276485598053e-05
500,-0.10540305042972381,-5.285634037131344e-05
501,-0.08047778698598972,-5.286921978045963e-05
502,-0.026655786060077034,-5.289703074312949e-05
503,-0.02088131153792163,-5.29000145358698e-05
504,-0.008114118923535826,-5.290661161347594e-05
505,-0.08532639639488813,-5.286671440176253e-05
506,-0.07947882725852821,-5.286973596401489e-05
507,-0.12238536579656904,-5.284756525088878e-05
508,-0.08206150362708718,-5.2868401440684774e-05
509,2.813069975784704,-5.436437691726755e-05
510,-0.038813856889425354,-5.2890748411586126e-05
511,-0.051386130532599154,-5.288425205271752e-05
512,-0.08135492235644369,-5.2868766546109414e-05
513,0.14168111045288384,-5.298401396682041e-05
514,0.5936251100793003,-5.3217542960314644e-05
515,0.027434228451252127,-5.292498019406959e-05
516,-0.00021990058944994448,-5.291069072252802e-05
517,-0.0754342586058793,-5.2871825877914826e-05
518,-0.04646442650949624,-5.28867952009681e-05
519,-0.11843825662952612,-5.2849604805430484e-05
520,-0.08479036922405515,-5.2866991378303226e-05
521,-0.03798545126177436,-5.289117646624336e-05
522,-0.08176912517026919,-5.286855251880151e-05
523,-0.12392035269486354,-5.284677209082058e-05
524,-0.06320309316232646,-5.28781459789737e-05
525,-0.12489494755092354,-5.2846268497098255e-05
526,-0.11653779666020914,-5.2850586813168475e-05
527,-0.005263428969560377,-5.290808462508671e-05
528,-0.049826778762903194,-5.288505780266681e-05
529,-0.04943694082047918,-5.288525924014199e-05
530,-0.07382617709338031,-5.287265680755037e-05
531,-0.09127142501685404,-5.2863642480110724e-05
532,-0.09594948032594197,-5.2861225230311446e-05
533,-0.10559796940093581,-5.285623965255535e-05
534,-0.10442845557366384,-5.285684396502231e-05
535,-0.07119477098201835,-5.2874016510559395e-05
536,0.12099533463301068,-5.297332519029145e-05
537,-0.021466068451557626,-5.289971237964673e-05
538,-0.09066230323181655,-5.28639572261906e-05
539,-0.08388886898219965,-5.2867457202472076e-05
540,-0.05647838865551258,-5.2881620775589947e-05
541,-0.11646470204600465,-5.285062458270807e-05
542,-0.08223205772689768,-5.2868313311786945e-05
543,-0.08047778698598972,-5.286921978045963e-05
544,-0.016934202370878698,-5.290205409040804e-05
545,-0.07311959582273682,-5.287302191297501e-05
546,-0.1077177132128663,-5.285514433626755e-05
547,-0.06339801213353848,-5.2878045260242946e-05
548,-0.0869832076501901,-5.2865858292448076e-05
549,0.02202522700011922,-5.2922185248964896e-05
550,-0.10518376658711033,-5.285645367989101e-05
551,-0.11393075542024868,-5.285193392633152e-05
552,-0.10223561714752888,-5.285797705087745e-05
