,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
18,1.022238253155262,-0.06729504306958072,0.04884609597545984,0.6160375332377068,-0.5170177440972138,-0.21890015270971774,-0.17041392129077235,0.3338520714764816,-0.0036300235075480344
19,-0.7818100527803893,0.632451918783695,0.2824249420787333,-0.7987066139264218,-0.07319902625892288,1.2615405110207196,0.28009807920885543,0.024101914149783014,-0.04440224629867707
20,-1.8349398920841458,-0.5962501829889475,-0.014463343878338487,-0.14760375925199323,0.871256196390495,0.21058807179662617,-0.27785941920914237,0.08168415966187069,-0.01764362323864264
21,-2.0448915905674636,-2.0770822660270345,-0.36514215008787904,-0.09126035379678987,-0.32199834855921455,-0.760624179134583,0.3068822487284884,0.10748432241179935,0.059486148778937195
22,2.618896010583127,-0.01007441296384613,-1.4722245535532197,-0.06601584092861817,0.27366496891570424,-0.15020824154272447,0.4406340765434756,-0.13458103325439597,-0.3543944700263905
23,-2.0673730549619993,-1.4395247177604813,0.30193415013238095,-0.37275884830244244,0.0689283132580235,0.8223679165422381,-0.02400044045150599,-0.050212632551291096,-0.06361411331298004
24,-3.0036176786621005,-0.053914359578948357,-0.21627128640644197,0.1349971607648098,0.11561475451879663,-0.08477203190359851,0.024580465039038706,0.12664331729350525,-0.015827811644534485
25,-3.446812674962345,-0.3396703506429339,1.8869008433165286,0.12434658752833806,0.15393607155074643,-0.815521565490304,0.4735271877047425,0.23307494377209495,-0.04756739639286039
26,-0.2314872323045323,0.5193501525375773,-0.6905007725772642,-0.14241018047569637,-0.14630684638132713,-0.4553827819150371,-0.4863944848963212,-0.03889307903077163,-0.05894111989207254
27,-0.46500693770175017,-0.275789103306363,-0.0020079324485272614,-0.908082755466076,0.18874695691247953,0.02997461013486292,0.34001546877035266,0.14353019701581402,0.063590079322854
28,-0.7503701076056645,0.5998912592005686,0.12144205863646415,-0.5186736357090116,-0.8260339205933338,0.1703550044809792,-0.17537097716533623,-0.2510517836216362,-0.017002303079132954
29,0.20433812155222864,1.235141993535631,1.271489932929298,-0.9296110088201381,-0.14509149173929314,0.016197646123081968,0.3064356523795877,0.14274512186436067,0.011259878193221252
30,-2.627571947605704,0.052672068582533295,0.8105187818150414,0.625002813712578,-0.129278848753646,0.25851471191452624,-0.10525728465012942,-0.4507123432924229,0.05753461666396398
31,0.6789442735338904,0.8373368015517311,-0.8944836923792758,0.2653008559381034,-0.6569829367575467,0.40810094622025417,0.08066409833280311,0.002156357823514386,0.06402951042292018
32,-1.6453423601313486,-0.4750991511266865,-0.2654633715114289,-0.5380238087990311,-0.09876194470455676,0.857773713676955,0.39128199417190107,0.37961556139460834,-0.006712063639681515
33,-4.968144731945369,2.4379948218199603,-2.1424079203986683,0.9283773773640797,-0.06114313283612028,0.2439978314808129,0.17473901142576018,0.45962423033062383,-0.003152117405332375
34,-2.636468928789073,0.8725106038256368,-0.28009538730492295,0.17628472751279234,-0.6453231034961865,-0.056539333683086355,-0.4276640190663331,-0.4108019109615106,-0.051581734985965196
35,-0.03485981129325411,-0.8211947872613544,-0.09479419078050272,-0.7272172897242956,0.1678709113788243,0.7577965525032129,-0.101554521210611,0.005233432414492791,0.13995558882432668
36,-2.660697787028886,-1.399011965352338,0.5442219395211781,0.05395595597608962,-0.6760937084243942,-0.5253097100158713,-0.24235817363872914,-0.5932025085590774,-0.048255054481064034
37,2.61711836573155,-0.7200011970607012,-0.3506520356634024,0.0011300493849012376,-0.29965357531535347,0.013950002378941093,-0.3459781830031978,0.018634950546710456,0.02758514685275537
38,2.1212445816376087,0.7411419920835025,0.5115922820111791,1.2853506357840838,0.18682958403836367,0.2993091955649559,1.1441970867380864,0.14505888374904058,-0.036093915121599325
39,2.447206460470048,-0.6450150320664346,-1.6668014338872026,-0.21753177731943804,0.9058919858711084,-0.5371970633892038,-0.08173620552808036,-0.12942775892433545,0.15087608000157965
40,0.2551483727525186,1.1070068337518046,0.6141296229054092,-0.8209263217366646,-0.5872974307674519,-0.02819093394034081,0.1869359572342108,-0.03494606206766104,0.02370818349728057
41,2.2030077517753943,1.0266375237090646,-0.0029374419679787257,-0.022221191345977533,0.31884498185179894,-0.182074797857901,0.09576886327175264,-0.04822026571061633,-0.051956966530999675
42,-0.3955608632499464,1.4365139111803324,1.026834063039122,-0.49764113223728607,-0.25404569478755,0.2304232679422917,-0.15963691011090717,0.1679903932871993,-0.04004137810718064
43,0.1364269072681335,-1.0160186783966936,0.11561400405453032,-0.05581329165453073,-0.5486566854682914,0.30914422177006345,-0.49611507911791425,0.4524317666271403,-0.03599235440125511
44,2.7159148586308115,-1.1684769509568942,-0.9394342390199837,-0.22561482160236662,0.1114689218109625,-0.6375478464355584,0.13803348112325553,0.06366990493208853,-0.1837692713635115
45,1.599635656938521,1.406150233575771,0.025161133128569813,0.24944422803858773,0.42239839443488064,-0.26675302170537074,0.22139990354530076,0.06902425932566994,0.15131601262632804
46,0.5410588498986112,1.045006900968372,0.6214747854724694,-0.9131376990398222,-0.05071864079596488,-0.5327961219638635,0.27896509953055304,0.08304519839064295,0.07516403719146234
47,1.653597557507309,-0.5612432540901445,-0.07575241354420059,-0.005498261477553711,-0.2939047194452941,0.606047715380187,-0.7741472869832943,0.1915431157181665,-0.04451796349850215
48,2.1275157986590996,1.314748114419598,0.6058748718314538,0.2713435153888945,0.20099432997046635,0.13119788304124913,-0.5010300290592293,-0.12160529703183204,-0.0405914838545778
49,-3.1116698363289954,-2.2359544727801044,-0.2106679325072464,0.1583265493956199,-0.32319774456502715,0.03342536182555433,0.32122662292047954,-0.03313054955025776,-0.02385465063177164
50,-3.0472014109760326,0.7552812751752325,-0.805824271703201,-0.1986563616593907,1.0687772563738513,0.24963140902842773,-0.11054724835052025,-0.056029710948305805,-0.03880919166343061
51,2.7828898937082975,0.658710019025676,0.7352334710048799,0.21612022606096798,-0.011943617014482832,0.023662625539028346,-0.5496524952734828,0.08622045657313428,-0.03375357920955181
52,5.735407794285143,-1.896383710877839,0.9081628180847413,1.5592692751822521,-0.1209417732196659,0.6755399980310245,0.21681763058151032,-0.3222222508839852,0.05306390430720636
53,2.1454103601643166,1.4337263709194465,-0.1902271135082993,0.41500754432119974,0.49129318885374734,-0.25836956633727975,0.04676742964529598,-0.0734426501874835,0.03595734725447465
54,3.668893838564744,-0.9604003784025616,-0.904602073934191,-0.3669106812359511,0.08871542504868604,-0.053386221873968055,0.6333619710604319,-0.27579396756478614,-0.09480952486731754
55,2.4753414203923128,0.3808253835422176,0.15908508089419118,0.9359157943545022,0.30298740822670095,-0.04125146761686484,0.30597062201294833,-0.4191949665027329,0.12531774544380325
